match_id,event_id,period,time,team_id,team_name,player_id,player_name,event_type,sub_event_type,tags,start_x,start_y,end_x,end_y
2057988,260662552,1H,1406.505,3148,Germany,14795,M. 훔멜스,Duel,Air duel,"['Won', 'Accurate']",33.28,45.56,47.84,36.720000000000006
2057988,260662662,1H,1406.569,14855,Korea Republic,138633,장현수,Duel,Air duel,"['Lost', 'Not accurate']",70.72,22.44,56.16,31.28
2057988,260662553,1H,1408.422,3148,Germany,134387,L. 고레츠카,Others on the ball,Touch,[],47.84,36.720000000000006,49.92,35.36
2057988,260662664,1H,1408.696,14855,Korea Republic,107413,홍철,Duel,Ground loose ball duel,"['Won', 'Accurate']",54.08,32.64,54.08,30.6
2057988,260662666,1H,1409.145,14855,Korea Republic,95490,정우영,Duel,Ground attacking duel,"['Won', 'Accurate']",54.08,30.6,55.120000000000005,38.080000000000005
2057988,260662669,1H,1411.867,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],55.120000000000005,38.080000000000005,69.68,56.440000000000005
2057988,260662675,1H,1415.984,14855,Korea Republic,51625,문선민,Duel,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",69.68,56.440000000000005,65.52,46.92
2057988,260662557,1H,1416.18,3148,Germany,134387,L. 고레츠카,Duel,Ground defending duel,"['Free space left', 'Lost', 'Not accurate']",34.32,11.56,38.48,21.08
2057988,260662678,1H,1417.429,14855,Korea Republic,15781,구자철,Pass,Simple pass,['Accurate'],65.52,46.92,58.24,51.68000000000001
2057988,260662680,1H,1418.849,14855,Korea Republic,107413,홍철,Pass,Simple pass,['Accurate'],58.24,51.68000000000001,62.400000000000006,52.36000000000001
2057988,260662682,1H,1419.965,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],62.400000000000006,52.36000000000001,58.24,35.36
2057988,260662683,1H,1422.181,14855,Korea Republic,138633,장현수,Duel,Ground attacking duel,"['Neutral', 'Accurate']",58.24,35.36,55.120000000000005,37.400000000000006
2057988,260662560,1H,1422.225,3148,Germany,14723,T. 크로스,Duel,Ground defending duel,"['Neutral', 'Accurate']",45.760000000000005,32.64,48.88,30.6
2057988,260662684,1H,1423.44,14855,Korea Republic,138633,장현수,Pass,Simple pass,['Accurate'],55.120000000000005,37.400000000000006,45.760000000000005,39.440000000000005
2057988,260662685,1H,1425.284,14855,Korea Republic,95490,정우영,Pass,Simple pass,['Accurate'],45.760000000000005,39.440000000000005,62.400000000000006,65.28
2057988,260662687,1H,1427.509,14855,Korea Republic,107413,홍철,Pass,Simple pass,['Accurate'],62.400000000000006,65.28,57.2,38.760000000000005
2057988,260662688,1H,1430.399,14855,Korea Republic,95490,정우영,Pass,High pass,['Accurate'],57.2,38.760000000000005,92.56,8.159999999999997
2057988,260662690,1H,1434.807,14855,Korea Republic,107529,이용,Pass,Simple pass,['Accurate'],92.56,8.159999999999997,78.0,24.480000000000004
2057988,260662692,1H,1435.931,14855,Korea Republic,51625,문선민,Pass,Simple pass,['Accurate'],78.0,24.480000000000004,86.32000000000001,23.120000000000005
2057988,260662693,1H,1436.568,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],86.32000000000001,23.120000000000005,82.16,6.799999999999997
2057988,260662694,1H,1439.658,14855,Korea Republic,107529,이용,Pass,Cross,"['Right foot', 'High', 'Accurate']",82.16,6.799999999999997,97.76,28.56
2057988,260662696,1H,1440.5,14855,Korea Republic,299121,이재성,Duel,Ground loose ball duel,"['Lost', 'Not accurate']",97.76,28.56,98.8,29.92
2057988,260662565,1H,1441.033,3148,Germany,134383,N. 슐레,Duel,Ground loose ball duel,"['Won', 'Accurate']",6.24,39.440000000000005,5.2,38.080000000000005
2057988,260662567,1H,1442.028,3148,Germany,134383,N. 슐레,Others on the ball,Clearance,['Not accurate'],5.2,38.080000000000005,9.36,42.84
2057988,260662698,1H,1442.867,14855,Korea Republic,14911,손흥민,Shot,Shot,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",94.64,25.16,104.0,34.0
2057988,260662570,1H,1450.302,3148,Germany,14712,M. 노이어,Free kick,Goal kick,[],0.0,34.0,32.24,1.36
2057988,260662571,1H,1453.808,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],32.24,1.36,18.72,8.84
2057988,260662573,1H,1456.698,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],18.72,8.84,32.24,7.48
2057988,260662575,1H,1460.8,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],32.24,7.48,35.36,13.6
2057988,260662576,1H,1462.409,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],35.36,13.6,23.92,38.080000000000005
2057988,260662578,1H,1468.188,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],23.92,38.080000000000005,32.24,9.52
2057988,260662579,1H,1474.105,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],32.24,9.52,40.56,2.04
2057988,260662581,1H,1476.392,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],40.56,2.04,44.72,23.12
2057988,260662582,1H,1480.163,3148,Germany,3318,S. 케디라,Pass,High pass,"['Through', 'Not accurate']",44.72,23.12,78.0,29.92
2057988,260662718,1H,1481.986,14855,Korea Republic,107529,이용,Pass,Head pass,"['Interception', 'Accurate']",26.0,38.080000000000005,35.36,58.48
2057988,260662722,1H,1485.149,14855,Korea Republic,95200,김영권,Pass,Launch,['Not accurate'],35.36,58.48,39.52000000000001,64.60000000000001
2057988,260662586,1H,1488.974,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],64.48,3.4000000000000004,81.12,3.4000000000000004
2057988,260662587,1H,1492.355,3148,Germany,173214,T. 베르너,Others on the ball,Acceleration,['Accurate'],81.12,3.4000000000000004,94.64,12.920000000000002
2057988,260662588,1H,1493.255,3148,Germany,173214,T. 베르너,Duel,Ground attacking duel,"['Take on left', 'Lost', 'Not accurate']",94.64,12.920000000000002,99.84,19.040000000000003
2057988,260662729,1H,1493.348,14855,Korea Republic,95200,김영권,Duel,Ground defending duel,"['Take on right', 'Won', 'Accurate']",9.36,55.080000000000005,4.159999999999997,48.96
2057988,260662733,1H,1494.984,14855,Korea Republic,107413,홍철,Others on the ball,Clearance,['Not accurate'],4.159999999999997,48.96,7.280000000000001,48.96
2057988,260662590,1H,1496.869,3148,Germany,173214,T. 베르너,Others on the ball,Touch,['Interception'],96.72,19.040000000000003,87.36,33.32
2057988,260662591,1H,1498.513,3148,Germany,3319,M. 외질,Others on the ball,Touch,[],87.36,33.32,83.2,40.120000000000005
2057988,260662735,1H,1499.271,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],20.8,27.880000000000003,11.439999999999998,23.8
2057988,260662736,1H,1501.455,14855,Korea Republic,107529,이용,Pass,High pass,['Not accurate'],11.439999999999998,23.8,55.120000000000005,0.0
2057988,260662593,1H,1511.319,3148,Germany,18669,J. 헥터,Free kick,Throw in,['Accurate'],54.08,68.0,69.68,52.36000000000001
2057988,260662594,1H,1515.553,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],69.68,52.36000000000001,65.52,61.2
2057988,260662737,1H,1515.682,14855,Korea Republic,107529,이용,Duel,Ground defending duel,"['Neutral', 'Accurate']",38.48,6.799999999999997,66.56,4.759999999999998
2057988,260662595,1H,1518.745,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],37.44,63.24,36.4,45.56
2057988,260662596,1H,1525.697,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],36.4,45.56,36.4,21.08
2057988,260662597,1H,1529.82,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],36.4,21.08,61.36,25.16
2057988,260662598,1H,1533.982,3148,Germany,134387,L. 고레츠카,Others on the ball,Touch,[],61.36,25.16,66.56,42.84
2057988,260662599,1H,1538.459,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],66.56,42.84,63.440000000000005,42.16
2057988,260662600,1H,1542.458,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],63.440000000000005,42.16,70.72,4.08
2057988,260662601,1H,1548.469,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],70.72,4.08,74.88,2.72
2057988,260662741,1H,1550.117,14855,Korea Republic,51625,문선민,Duel,Ground defending duel,"['Lost', 'Not accurate']",29.120000000000005,65.28,31.200000000000003,63.24
2057988,260662602,1H,1550.267,3148,Germany,224593,J. 키미히,Duel,Ground attacking duel,"['Won', 'Accurate']",74.88,2.72,72.8,4.760000000000001
2057988,260662743,1H,1551.594,14855,Korea Republic,51625,문선민,Foul,Foul,[],31.200000000000003,63.24,,
2057988,260662603,1H,1563.481,3148,Germany,224593,J. 키미히,Free kick,Free kick,['Accurate'],78.0,2.04,68.64,17.0
2057988,260662604,1H,1565.864,3148,Germany,14795,M. 훔멜스,Pass,High pass,"['Through', 'Not accurate']",68.64,17.0,89.44,21.76
2057988,260662747,1H,1567.449,14855,Korea Republic,95490,정우영,Pass,Head pass,"['Interception', 'Accurate']",14.560000000000002,46.24,28.08,46.92
2057988,260662750,1H,1570.0,14855,Korea Republic,15781,구자철,Pass,Simple pass,['Accurate'],28.08,46.92,31.200000000000003,36.04
2057988,260662751,1H,1571.483,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],31.200000000000003,36.04,21.840000000000003,10.200000000000005
2057988,260662753,1H,1573.971,14855,Korea Republic,107529,이용,Pass,Simple pass,['Not accurate'],21.840000000000003,10.200000000000005,69.68,10.880000000000004
2057988,260662607,1H,1579.192,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],34.32,57.120000000000005,17.68,33.32
2057988,260662609,1H,1583.967,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],17.68,33.32,34.32,48.96
2057988,260662610,1H,1591.387,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],34.32,48.96,40.56,48.28
2057988,260662612,1H,1592.997,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],40.56,48.28,39.52,43.52
2057988,260662616,1H,1595.225,3148,Germany,3318,S. 케디라,Others on the ball,Acceleration,['Accurate'],39.52,43.52,59.28,46.24
2057988,260662767,1H,1595.71,14855,Korea Republic,15781,구자철,Duel,Ground defending duel,"['Sliding tackle', 'Won', 'Accurate']",44.72,21.760000000000005,43.68,17.0
2057988,260662617,1H,1596.409,3148,Germany,3318,S. 케디라,Duel,Ground attacking duel,"['Lost', 'Not accurate']",59.28,46.24,60.32,51.00000000000001
2057988,260662772,1H,1596.736,14855,Korea Republic,299121,이재성,Pass,Simple pass,['Accurate'],43.68,17.0,27.039999999999992,15.64
2057988,260662774,1H,1599.265,14855,Korea Republic,107529,이용,Pass,Simple pass,['Accurate'],27.039999999999992,15.64,37.44,34.68
2057988,260662776,1H,1601.638,14855,Korea Republic,95490,정우영,Duel,Ground attacking duel,"['Neutral', 'Accurate']",37.44,34.68,32.24000000000001,34.0
2057988,260662620,1H,1601.903,3148,Germany,134387,L. 고레츠카,Duel,Ground defending duel,"['Neutral', 'Accurate']",66.56,33.32,71.76,34.0
2057988,260662778,1H,1603.761,14855,Korea Republic,95490,정우영,Pass,High pass,['Not accurate'],32.24000000000001,34.0,35.36,68.0
2057988,260662622,1H,1612.162,3148,Germany,224593,J. 키미히,Free kick,Throw in,['Accurate'],64.48,0.0,38.48,6.800000000000001
2057988,260662624,1H,1616.299,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],38.48,6.800000000000001,45.760000000000005,3.4000000000000004
2057988,260662625,1H,1618.761,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],45.760000000000005,3.4000000000000004,34.32,12.24
2057988,260662626,1H,1625.455,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],34.32,12.24,35.36,44.88
2057988,260662627,1H,1629.493,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],35.36,44.88,45.760000000000005,45.56
2057988,260662629,1H,1630.89,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],45.760000000000005,45.56,40.56,49.64
2057988,260662630,1H,1633.679,3148,Germany,14723,T. 크로스,Duel,Ground attacking duel,"['Free space right', 'Won', 'Accurate']",40.56,49.64,48.88,38.760000000000005
2057988,260662632,1H,1637.449,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],48.88,38.760000000000005,70.72,10.88
2057988,260662634,1H,1639.432,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],70.72,10.88,67.60000000000001,2.04
2057988,260662636,1H,1642.316,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],67.60000000000001,2.04,66.56,7.48
2057988,260662638,1H,1644.741,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],66.56,7.48,54.08,21.08
2057988,260662640,1H,1648.71,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],54.08,21.08,62.400000000000006,39.440000000000005
2057988,260662641,1H,1651.668,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],62.400000000000006,39.440000000000005,76.96000000000001,27.880000000000003
2057988,260662642,1H,1653.557,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],76.96000000000001,27.880000000000003,95.68,14.96
2057988,260662644,1H,1656.958,3148,Germany,134387,L. 고레츠카,Pass,Cross,"['Right foot', 'Accurate']",95.68,14.96,79.04,56.440000000000005
2057988,260662646,1H,1662.39,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],79.04,56.440000000000005,96.72,48.96
2057988,260662649,1H,1666.637,3148,Germany,173214,T. 베르너,Duel,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",96.72,48.96,100.88,49.64
2057988,260662813,1H,1666.672,14855,Korea Republic,138633,장현수,Duel,Ground defending duel,"['Free space right', 'Lost', 'Not accurate']",7.280000000000001,19.040000000000006,3.1200000000000045,18.36
2057988,260662650,1H,1667.605,3148,Germany,173214,T. 베르너,Pass,Cross,"['Left foot', 'Not accurate']",100.88,49.64,95.68,38.760000000000005
2057988,260662819,1H,1667.855,14855,Korea Republic,107424,윤영선,Others on the ball,Clearance,"['Interception', 'Not accurate']",8.319999999999993,29.24,0.0,11.560000000000002
2057988,260662655,1H,1750.025,3148,Germany,14723,T. 크로스,Free kick,Corner,"['High', 'Not accurate']",104.0,68.0,96.72,43.52
2057988,260662833,1H,1751.387,14855,Korea Republic,14911,손흥민,Others on the ball,Clearance,"['Interception', 'Not accurate']",7.280000000000001,24.480000000000004,26.0,61.2
2057988,260662656,1H,1755.513,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],78.0,6.800000000000001,90.48,6.800000000000001
2057988,260662657,1H,1757.251,3148,Germany,173214,T. 베르너,Pass,Simple pass,['Accurate'],90.48,6.800000000000001,80.08,2.04
2057988,260662659,1H,1761.012,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],80.08,2.04,86.32000000000001,2.04
2057988,260662660,1H,1761.846,3148,Germany,173214,T. 베르너,Pass,Simple pass,['Not accurate'],86.32000000000001,2.04,93.6,4.760000000000001
2057988,260662836,1H,1762.176,14855,Korea Republic,95490,정우영,Others on the ball,Touch,['Interception'],10.400000000000006,63.24,20.8,68.0
2057988,260662663,1H,1778.322,3148,Germany,224593,J. 키미히,Free kick,Throw in,['Accurate'],84.24000000000001,0.0,67.60000000000001,6.12
2057988,260662665,1H,1783.221,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],67.60000000000001,6.12,59.28,42.16
2057988,260662667,1H,1785.813,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],59.28,42.16,72.8,59.16
2057988,260662668,1H,1789.163,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],72.8,59.16,68.64,49.64
2057988,260662670,1H,1791.431,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],68.64,49.64,74.88,41.48
2057988,260662671,1H,1794.101,3148,Germany,15024,M. 로이스,Pass,Simple pass,['Accurate'],74.88,41.48,62.400000000000006,27.880000000000003
2057988,260662673,1H,1795.959,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],62.400000000000006,27.880000000000003,65.52,35.36
2057988,260662674,1H,1798.846,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],65.52,35.36,68.64,8.84
2057988,260662676,1H,1804.082,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],68.64,8.84,67.60000000000001,14.96
2057988,260662677,1H,1806.373,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],67.60000000000001,14.96,69.68,6.800000000000001
2057988,260662681,1H,1808.727,3148,Germany,134383,N. 슐레,Others on the ball,Touch,[],69.68,6.800000000000001,80.08,2.72
2057988,260662679,1H,1809.724,3148,Germany,134383,N. 슐레,Pass,Cross,"['Right foot', 'High', 'Not accurate']",80.08,2.72,99.84,60.52
2057988,260662841,1H,1815.181,14855,Korea Republic,107529,이용,Pass,Launch,['Not accurate'],4.159999999999997,7.480000000000004,55.120000000000005,23.120000000000005
2057988,260662686,1H,1818.773,3148,Germany,14795,M. 훔멜스,Pass,Head pass,['Accurate'],48.88,44.88,66.56,27.200000000000003
2057988,260662689,1H,1822.919,3148,Germany,134387,L. 고레츠카,Pass,High pass,['Not accurate'],66.56,27.200000000000003,104.0,5.44
2057988,260662849,1H,1858.863,14855,Korea Republic,256043,조현우,Free kick,Goal kick,[],0.0,34.0,57.2,27.200000000000003
2057988,260662695,1H,1861.589,3148,Germany,3318,S. 케디라,Pass,Simple pass,"['Interception', 'Accurate']",46.8,40.8,66.56,31.28
2057988,260662697,1H,1862.577,3148,Germany,15024,M. 로이스,Others on the ball,Touch,['Missed ball'],66.56,31.28,72.8,23.8
2057988,260662851,1H,1864.447,14855,Korea Republic,95200,김영권,Pass,Simple pass,['Accurate'],31.200000000000003,44.2,8.319999999999993,32.64
2057988,260662852,1H,1866.739,14855,Korea Republic,256043,조현우,Pass,Launch,['Not accurate'],8.319999999999993,32.64,40.56,48.96
2057988,260662701,1H,1871.862,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],63.440000000000005,19.040000000000003,58.24,33.32
2057988,260662703,1H,1874.658,3148,Germany,14723,T. 크로스,Others on the ball,Touch,[],58.24,33.32,71.76,33.32
2057988,260662704,1H,1875.333,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],71.76,33.32,73.84,57.120000000000005
2057988,260662706,1H,1877.764,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],73.84,57.120000000000005,72.8,48.28
2057988,260662708,1H,1881.256,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],72.8,48.28,78.0,61.2
2057988,260662710,1H,1883.104,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],78.0,61.2,82.16,53.040000000000006
2057988,260662712,1H,1884.147,3148,Germany,3319,M. 외질,Pass,Smart pass,"['Through', 'Not accurate']",82.16,53.040000000000006,82.16,52.36000000000001
2057988,260662858,1H,1884.719,14855,Korea Republic,107424,윤영선,Others on the ball,Touch,['Interception'],21.840000000000003,15.64,10.400000000000006,7.480000000000004
2057988,260662861,1H,1887.862,14855,Korea Republic,107424,윤영선,Pass,Launch,['Not accurate'],10.400000000000006,7.480000000000004,35.36,6.119999999999997
2057988,260662714,1H,1890.452,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],68.64,61.88,42.64,49.64
2057988,260662716,1H,1894.148,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],42.64,49.64,46.8,24.48
2057988,260662717,1H,1897.667,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],46.8,24.48,68.64,2.72
2057988,260662719,1H,1899.574,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],68.64,2.72,26.0,10.2
2057988,260662720,1H,1904.389,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],26.0,10.2,33.28,8.84
2057988,260662721,1H,1908.487,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],33.28,8.84,42.64,2.04
2057988,260662723,1H,1912.407,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],42.64,2.04,31.200000000000003,12.24
2057988,260662724,1H,1914.856,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],31.200000000000003,12.24,31.200000000000003,36.04
2057988,260662726,1H,1918.983,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],31.200000000000003,36.04,37.44,8.16
2057988,260662727,1H,1922.228,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],37.44,8.16,70.72,8.16
2057988,260662728,1H,1923.284,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],70.72,8.16,74.88,18.360000000000003
2057988,260662730,1H,1926.059,3148,Germany,15024,M. 로이스,Others on the ball,Acceleration,['Accurate'],74.88,18.360000000000003,82.16,33.32
2057988,260662734,1H,1927.182,3148,Germany,15024,M. 로이스,Shot,Shot,"['Left foot', 'Blocked', 'Not accurate']",82.16,33.32,89.44,34.68
2057988,260662875,1H,1927.515,14855,Korea Republic,107424,윤영선,Others on the ball,Touch,['Interception'],14.560000000000002,33.32,17.679999999999993,33.32
2057988,260662739,1H,1928.863,3148,Germany,15024,M. 로이스,Others on the ball,Touch,[],86.32000000000001,34.68,86.32000000000001,35.36
2057988,260662740,1H,1929.902,3148,Germany,15024,M. 로이스,Foul,Hand foul,[],86.32000000000001,35.36,,
2057988,260662895,1H,1968.152,14855,Korea Republic,256043,조현우,Free kick,Free kick,['Accurate'],20.8,25.840000000000003,72.8,22.44
2057988,260662742,1H,1970.259,3148,Germany,14795,M. 훔멜스,Duel,Air duel,"['Lost', 'Not accurate']",31.200000000000003,45.56,31.200000000000003,45.56
2057988,260839880,1H,1970.259,14855,Korea Republic,14911,손흥민,Duel,Air duel,"['Won', 'Accurate']",72.8,22.44,81.12,8.840000000000003
2057988,260662744,1H,1972.254,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],22.880000000000003,59.16,35.36,51.68000000000001
2057988,260662745,1H,1975.084,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],35.36,51.68000000000001,33.28,41.48
2057988,260662746,1H,1976.883,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],33.28,41.48,28.08,34.68
2057988,260662748,1H,1977.821,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],28.08,34.68,21.84,36.04
2057988,260662749,1H,1978.941,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],21.84,36.04,18.72,46.24
2057988,260662752,1H,1980.426,3148,Germany,14795,M. 훔멜스,Pass,High pass,['Accurate'],18.72,46.24,28.08,5.44
2057988,260662754,1H,1985.957,3148,Germany,224593,J. 키미히,Duel,Ground attacking duel,"['Won', 'Accurate']",28.08,5.44,31.200000000000003,7.48
2057988,260662919,1H,1986.021,14855,Korea Republic,51625,문선민,Duel,Ground defending duel,"['Lost', 'Not accurate']",75.92,62.56,72.8,60.52
2057988,260662920,1H,1988.228,14855,Korea Republic,51625,문선민,Foul,Foul,[],72.8,60.52,,
2057988,260662756,1H,1998.765,3148,Germany,134383,N. 슐레,Free kick,Free kick,['Accurate'],21.84,5.44,19.76,25.840000000000003
2057988,260662757,1H,2004.895,3148,Germany,14712,M. 노이어,Pass,Simple pass,['Accurate'],19.76,25.840000000000003,34.32,10.88
2057988,260662758,1H,2009.852,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],34.32,10.88,44.72,27.880000000000003
2057988,260662759,1H,2012.538,3148,Germany,14723,T. 크로스,Others on the ball,Touch,[],44.72,27.880000000000003,65.52,33.32
2057988,260662761,1H,2015.468,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],65.52,33.32,74.88,5.44
2057988,260662764,1H,2021.187,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],74.88,5.44,73.84,1.36
2057988,260662766,1H,2024.086,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],73.84,1.36,60.32,6.800000000000001
2057988,260662768,1H,2027.039,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],60.32,6.800000000000001,69.68,19.040000000000003
2057988,260662769,1H,2029.126,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],69.68,19.040000000000003,78.0,6.800000000000001
2057988,260662771,1H,2032.545,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],78.0,6.800000000000001,96.72,2.04
2057988,260662773,1H,2033.765,3148,Germany,3318,S. 케디라,Pass,Cross,"['Right foot', 'Blocked', 'Not accurate']",96.72,2.04,97.76,7.479999999999997
2057988,260662929,1H,2034.56,14855,Korea Republic,107413,홍철,Others on the ball,Touch,['Interception'],6.239999999999995,60.52,3.1200000000000045,68.0
2057988,260662777,1H,2047.06,3148,Germany,224593,J. 키미히,Free kick,Throw in,['Accurate'],95.68,0.0,98.8,5.44
2057988,260662779,1H,2048.214,3148,Germany,134387,L. 고레츠카,Pass,Simple pass,['Accurate'],98.8,5.44,81.12,2.04
2057988,260662781,1H,2050.592,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Not accurate'],81.12,2.04,72.8,14.28
2057988,260662938,1H,2052.418,14855,Korea Republic,14911,손흥민,Others on the ball,Touch,[],31.200000000000003,53.720000000000006,30.16,51.00000000000001
2057988,260662782,1H,2053.403,3148,Germany,14723,T. 크로스,Pass,Head pass,['Accurate'],73.84,17.0,70.72,12.920000000000002
2057988,260662783,1H,2054.775,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],70.72,12.920000000000002,57.2,15.64
2057988,260662784,1H,2056.896,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],57.2,15.64,59.28,33.32
2057988,260662785,1H,2059.976,3148,Germany,14795,M. 훔멜스,Pass,Simple pass,['Accurate'],59.28,33.32,70.72,29.92
2057988,260662786,1H,2061.212,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],70.72,29.92,75.92,12.24
2057988,260662787,1H,2063.23,3148,Germany,3319,M. 외질,Pass,Simple pass,['Accurate'],75.92,12.24,93.6,5.44
2057988,260662788,1H,2065.001,3148,Germany,224593,J. 키미히,Pass,Cross,"['Right foot', 'Not accurate']",93.6,5.44,96.72,18.360000000000003
2057988,260662946,1H,2065.532,14855,Korea Republic,95490,정우영,Others on the ball,Touch,['Interception'],12.480000000000004,45.56,7.280000000000001,49.64
2057988,260662949,1H,2067.688,14855,Korea Republic,107413,홍철,Pass,Launch,['Not accurate'],7.280000000000001,49.64,47.84,40.120000000000005
2057988,260662789,1H,2070.694,3148,Germany,14795,M. 훔멜스,Pass,Head pass,['Accurate'],56.16,27.880000000000003,33.28,21.08
2057988,260662790,1H,2073.962,3148,Germany,134383,N. 슐레,Pass,Simple pass,['Accurate'],33.28,21.08,19.76,27.200000000000003
2057988,260662791,1H,2080.444,3148,Germany,14712,M. 노이어,Pass,High pass,['Accurate'],19.76,27.200000000000003,34.32,54.400000000000006
2057988,260662793,1H,2084.851,3148,Germany,18669,J. 헥터,Pass,Simple pass,['Accurate'],34.32,54.400000000000006,47.84,43.52
2057988,260662794,1H,2088.71,3148,Germany,14723,T. 크로스,Pass,Simple pass,['Accurate'],47.84,43.52,56.16,28.56
2057988,260662795,1H,2091.233,3148,Germany,3318,S. 케디라,Pass,Simple pass,['Accurate'],56.16,28.56,74.88,1.36
2057988,260662796,1H,2094.615,3148,Germany,224593,J. 키미히,Pass,Simple pass,['Accurate'],74.88,1.36,92.56,2.04
